CryoSleep,Cabin,Age,VIP,Transported,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
False,F/795/P,24.0,False,False,4.0,314.0,0.0,0.0,428.0,795,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/631/P,27.0,False,False,0.0,253.0,0.0,79.0,421.0,631,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,C/137/S,24.0,False,False,38.0,257.0,0.0,54.0,4184.0,137,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,C/137/S,19.0,False,True,0.0,0.0,0.0,0.0,0.0,137,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,C/137/S,25.0,False,True,0.0,6130.0,0.0,36.0,1.0,137,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,C/137/S,39.0,False,True,0.0,0.0,0.0,0.0,0.0,137,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,C/137/S,15.0,False,True,0.0,0.0,0.0,0.0,0.0,137,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/137/S,31.0,False,True,0.0,1565.0,0.0,97.0,1678.0,137,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,C/137/S,25.0,False,True,0.0,0.0,0.0,0.0,0.0,137,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,C/127/P,57.0,False,False,205.0,4415.0,0.0,1589.0,305.0,127,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,F/796/P,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,796,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/725/S,18.0,False,True,16.0,6.0,735.0,0.0,0.0,725,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,G/632/P,33.0,False,True,0.0,0.0,0.0,0.0,0.0,632,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/726/S,23.0,False,True,339.0,754.0,7.0,0.0,0.0,726,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,E/230/P,34.0,False,True,0.0,0.0,0.0,0.0,0.0,230,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
True,F/729/S,38.0,False,True,0.0,0.0,0.0,0.0,0.0,729,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,E/256/S,21.0,False,True,2627.0,0.0,597.0,0.0,0.0,256,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,E/256/S,31.0,False,False,0.0,0.0,0.0,0.0,0.0,256,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,D/124/S,13.0,False,False,974.0,0.0,1883.0,0.0,505.0,124,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,F/729/S,54.0,False,True,149.0,981.0,215.0,0.0,0.0,729,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/729/S,13.0,False,False,1008.0,667.0,8.0,0.0,42.0,729,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,D/124/S,18.0,False,False,12.0,2042.25,1105.0,658.0,16.0,124,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,D/125/S,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,125,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,F/797/P,43.0,False,False,0.0,0.0,7.0,0.0,963.0,797,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/798/P,56.0,False,True,3.0,149.75,768.0,0.0,137.25,798,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/731/S,63.0,False,False,1540.0,2.25,0.0,0.0,1.0,731,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/630/S,9.0,False,True,0.0,0.0,0.0,0.0,0.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/630/S,9.0,False,False,0.0,0.0,0.0,0.0,0.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/630/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/731/S,16.0,False,True,0.0,0.0,623.0,40.0,209.0,731,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,G/630/S,42.0,False,True,0.0,0.0,0.0,0.0,0.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/630/S,9.0,False,False,0.0,0.0,0.0,0.0,0.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,B/148/S,22.0,False,True,0.0,0.0,0.0,0.0,0.0,148,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,B/149/S,47.0,False,True,0.0,0.0,0.0,0.0,0.0,149,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,F/799/P,30.0,False,True,0.0,0.0,0.0,0.0,0.0,799,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/800/P,29.0,False,False,2478.0,0.0,31.0,4.0,11.0,800,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/631/S,28.82793046746535,False,False,86.0,218.0,0.0,0.0,479.0,631,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/258/S,22.0,False,True,158.0,1556.0,1189.0,845.0,96.0,258,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,E/232/P,19.0,False,False,0.0,0.0,3.0,785.0,0.0,232,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,F/801/P,31.0,False,False,796.0,0.0,70.0,595.0,0.0,801,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,B/150/S,17.0,False,True,0.0,0.0,0.0,0.0,0.0,150,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,B/150/S,38.0,False,False,0.0,3060.0,0.0,4.0,2325.0,150,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,B/150/S,13.0,False,True,0.0,0.0,0.0,175.5,0.0,150,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,G/633/P,36.0,False,True,0.0,0.0,0.0,0.0,0.0,633,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,G/633/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,633,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/634/S,21.0,False,True,0.0,0.0,0.0,0.0,0.0,634,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/735/S,18.0,False,True,0.0,525.0,0.0,0.0,84.0,735,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,E/233/P,36.0,False,False,0.0,0.0,0.0,0.0,0.0,233,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,E/233/P,27.0,False,False,847.0,524.0,4.0,0.0,1.0,233,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,E/233/P,5.0,False,True,0.0,0.0,0.0,0.0,0.0,233,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,C/140/S,18.0,False,True,0.0,4387.0,0.0,2241.0,0.0,140,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,G/635/P,25.0,False,False,0.0,0.0,0.0,0.0,0.0,635,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/636/S,14.0,False,True,0.0,0.0,0.0,0.0,0.0,636,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,E/234/P,23.0,False,True,0.0,0.0,0.0,0.0,0.0,234,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,G/636/P,2.0,False,False,0.0,0.0,0.0,0.0,0.0,636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
True,G/636/P,1.0,False,False,0.0,0.0,0.0,0.0,0.0,636,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/636/P,7.0,False,True,0.0,0.0,0.0,175.5,0.0,636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/636/P,6.0,False,False,0.0,0.0,0.0,0.0,0.0,636,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,F/804/P,56.0,False,False,967.0,0.0,0.0,3.0,0.0,804,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/636/P,4.0,False,True,0.0,0.0,0.0,0.0,0.0,636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/637/S,65.0,False,False,0.0,0.0,0.0,0.0,909.0,637,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/639/S,36.0,False,True,0.0,0.0,0.0,0.0,0.0,639,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,C/141/S,25.0,False,True,0.0,0.0,0.0,0.0,0.0,141,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,F/736/S,41.0,False,False,6.0,1.0,11.0,1046.0,0.0,736,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/260/S,20.0,False,True,9.0,0.0,1462.0,94.0,54.0,260,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,G/640/S,18.0,False,True,0.0,0.0,0.0,0.0,0.0,640,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/737/S,15.0,False,True,309.0,28.0,496.0,20.0,49.0,737,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/738/S,23.0,False,False,0.0,93.0,1.0,0.0,542.0,738,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/738/S,29.0,False,False,0.0,2.0,553.0,44.0,0.0,738,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,G/641/S,33.0,False,True,0.0,0.0,0.0,0.0,0.0,641,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,D/128/S,14.0,False,False,2.0,881.0,0.0,578.0,214.0,128,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
True,D/128/S,55.0,False,True,0.0,0.0,0.0,0.0,0.0,128,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,B/124/P,30.0,False,False,0.0,690.0,0.0,49.0,2264.0,124,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,F/806/P,21.0,False,False,0.0,0.0,585.25,65.0,480.0,806,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,E/262/S,26.0,False,True,35.0,42.0,711.0,0.0,0.0,262,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,G/641/P,33.0,False,True,0.0,0.0,0.0,0.0,0.0,641,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,F/808/P,18.0,False,False,95.0,0.0,0.0,13.0,622.0,808,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/642/P,9.0,False,True,0.0,0.0,0.0,0.0,0.0,642,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/642/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,642,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,E/263/S,19.0,False,True,0.0,47.0,0.0,263.0,384.0,263,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
False,F/810/P,18.0,False,False,716.0,0.0,0.0,0.0,0.0,810,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,C/142/S,38.0,False,False,55.0,1258.0,0.0,650.0,10786.0,142,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,C/142/S,42.0,False,True,0.0,1249.0,0.0,1313.0,1148.0,142,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,E/264/S,28.0,False,False,3.0,1300.0,0.0,1250.0,1148.0,264,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,E/264/S,37.0,False,True,0.0,0.0,0.0,0.0,0.0,264,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
False,F/740/S,29.0,False,False,0.0,0.0,0.0,1819.0,1.0,740,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,F/811/P,42.0,False,False,0.0,218.0,0.0,481.0,2.0,811,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
False,E/265/S,18.0,False,True,659.0,0.0,2316.0,0.0,23.0,265,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,D/129/S,34.0,False,True,2.0,0.0,805.0,29.0,0.0,129,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
True,G/642/S,34.0,False,True,0.0,0.0,0.0,0.0,0.0,642,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/643/S,18.0,False,False,0.0,0.0,0.0,0.0,0.0,643,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,G/644/S,24.0,False,False,3537.0,0.0,0.0,0.0,0.0,644,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/742/S,24.0,False,True,45.0,588.0,5.0,7.0,0.0,742,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/743/S,56.0,False,True,0.0,0.0,0.0,0.0,0.0,743,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/743/S,2.0,False,True,0.0,0.0,0.0,0.0,0.0,743,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/743/S,12.0,False,True,0.0,0.0,0.0,0.0,0.0,743,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/237/P,37.0,False,False,772.0,0.0,840.0,1.0,5.0,237,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,D/132/P,60.0,True,False,2739.0,0.0,0.0,0.0,0.0,132,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
True,G/643/P,55.0,False,False,0.0,0.0,0.0,0.0,0.0,643,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/645/S,20.0,False,False,0.0,0.0,0.0,0.0,0.0,645,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/745/S,28.0,False,False,629.0,0.0,659.0,607.0,0.0,745,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/644/P,28.0,False,False,0.0,0.0,0.0,0.0,0.0,644,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/812/P,37.0,False,False,14.0,0.0,91.0,1203.0,0.0,812,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/814/P,18.0,False,False,325.0,0.0,477.0,50.0,5.0,814,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,E/238/P,14.0,False,False,781.0,0.0,1.0,4.0,1.0,238,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,C/143/S,29.0,False,True,3478.0,11153.0,15.0,203.0,15.0,143,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,F/746/S,51.0,False,False,0.0,0.0,0.0,544.0,12.0,746,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/647/S,45.0,False,False,0.0,0.0,0.0,0.0,0.0,647,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/648/S,45.0,False,True,0.0,0.0,0.0,0.0,0.0,648,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/747/S,41.0,False,False,1144.0,12.0,14.0,22.0,0.0,747,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/646/P,21.0,False,False,0.0,80.0,255.0,0.0,5190.0,646,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/817/P,28.0,False,False,653.0,0.0,0.0,0.0,20.0,817,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/646/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,646,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,F/748/S,46.0,False,False,0.0,0.0,0.0,0.0,880.0,748,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/749/S,41.0,False,True,0.0,0.0,0.0,0.0,0.0,749,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/647/P,13.0,False,True,0.0,0.0,0.0,0.0,0.0,647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,E/239/P,55.0,False,False,0.0,1203.0,0.0,0.0,446.0,239,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
True,G/648/P,20.0,False,True,0.0,0.0,0.0,0.0,0.0,648,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,G/650/S,21.0,False,True,0.0,0.0,0.0,0.0,0.0,650,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/818/P,49.0,False,False,324.0,275.0,0.0,0.0,0.0,818,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/649/P,27.0,False,True,0.0,0.0,1020.0,0.0,0.0,649,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/649/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,649,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/819/P,22.0,False,False,886.0,55.0,0.0,0.0,1.5,819,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/650/P,17.0,False,False,0.0,0.0,0.0,0.0,0.0,650,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/751/S,23.0,False,True,355.0,0.0,764.0,0.0,0.0,751,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/651/P,44.0,False,False,39.0,821.0,0.0,7.0,41.0,651,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,E/240/P,29.0,False,True,0.0,0.0,0.0,0.0,0.0,240,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,F/752/S,19.0,False,True,0.0,0.0,5.0,756.0,0.0,752,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/652/S,3.0,False,True,0.0,0.0,0.0,0.0,0.0,652,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/241/P,19.0,False,True,46.0,0.0,675.0,0.0,0.0,241,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,G/653/P,22.0,False,True,0.0,0.0,0.0,0.0,0.0,653,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/654/S,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,654,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,G/654/P,50.0,False,False,667.0,0.0,0.0,11.0,170.0,654,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/755/S,54.0,False,False,1217.0,0.0,1.0,4.0,0.0,755,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/755/S,43.0,False,False,1448.0,0.0,150.0,0.0,0.0,755,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/822/P,17.0,False,True,103.0,2183.0,0.0,16.0,0.0,822,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,D/134/P,26.0,False,False,1632.0,0.0,80.0,7.0,0.0,134,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
False,F/823/P,44.0,False,False,1258.0,3.0,0.0,1.0,0.0,823,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/756/S,51.0,False,False,0.0,0.0,10.0,1098.0,0.0,756,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,B/152/S,29.0,False,True,0.0,0.0,0.0,0.0,0.0,152,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,G/655/P,4.0,False,False,0.0,0.0,0.0,0.0,0.0,655,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/825/P,40.0,False,False,0.0,0.0,310.0,1.0,421.0,825,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,G/655/P,27.0,False,False,0.0,0.0,2.0,0.0,808.0,655,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/655/P,8.0,False,False,0.0,0.0,0.0,0.0,0.0,655,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/655/P,3.0,False,False,0.0,0.0,0.0,0.0,0.0,655,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/655/P,11.0,False,True,0.0,0.0,0.0,0.0,0.0,655,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,F/826/P,24.0,False,True,16.0,0.0,1136.0,0.0,40.0,826,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,G/657/S,25.0,False,False,0.0,83.0,0.0,439.0,0.0,657,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,C/129/P,28.0,False,True,89.0,4826.0,0.0,2.0,1598.0,129,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,G/656/P,25.0,False,False,0.0,1017.0,0.0,0.0,0.0,656,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/658/S,27.0,False,True,0.0,0.0,0.0,0.0,0.0,658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/757/S,25.0,False,False,20.0,0.0,424.0,0.0,359.0,757,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/658/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/758/S,58.0,False,True,0.0,0.0,970.0,0.0,0.0,758,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/659/S,3.0,False,True,0.0,0.0,0.0,0.0,0.0,659,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/659/S,4.0,False,True,0.0,0.0,0.0,0.0,0.0,659,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,G/659/S,2.0,False,False,0.0,0.0,0.0,0.0,0.0,659,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,F/758/S,34.0,False,True,0.0,847.0,14.0,0.0,0.0,758,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/659/S,5.0,False,True,0.0,0.0,0.0,0.0,0.0,659,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,G/659/S,3.0,True,False,0.0,0.0,0.0,0.0,0.0,659,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,E/242/P,46.0,False,False,0.0,0.0,0.0,0.0,0.0,242,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,F/827/P,22.0,False,True,1417.0,0.0,0.0,0.0,0.0,827,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/657/P,8.0,False,True,0.0,0.0,0.0,0.0,0.0,657,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/657/P,17.0,False,True,3.0,83.0,927.0,0.0,1.0,657,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/657/P,4.0,False,False,0.0,0.0,0.0,0.0,0.0,657,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/657/P,40.0,False,True,0.0,0.0,0.0,0.0,0.0,657,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,F/829/P,16.0,False,True,4.0,0.0,2278.0,2.0,0.0,829,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
True,G/657/P,41.0,False,True,0.0,0.0,0.0,0.0,0.0,657,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/657/P,8.0,False,False,0.0,0.0,0.0,0.0,0.0,657,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/660/S,14.0,True,True,0.0,0.0,0.0,0.0,0.0,660,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/660/S,2.0,False,True,0.0,0.0,0.0,0.0,0.0,660,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/759/S,59.0,False,True,400.0,0.0,126.0,0.0,158.0,759,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,G/660/S,45.0,False,False,1796.0,0.0,4.0,0.0,5.0,660,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/759/S,52.0,False,True,0.0,704.0,0.0,0.0,0.0,759,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,F/760/S,33.0,False,True,0.0,0.0,0.0,0.0,0.0,760,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/658/P,38.0,False,False,0.0,0.0,0.0,0.0,0.0,658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,E/243/P,14.0,False,False,460.0,0.0,0.0,315.0,172.0,243,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,B/125/P,42.0,False,False,0.0,456.0,1.0,1193.0,3039.0,125,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,B/125/P,28.0,False,False,0.0,3238.0,0.0,750.0,2368.0,125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,E/268/S,34.0,False,False,309.0,542.0,0.0,0.0,55.0,268,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
False,E/269/S,21.0,True,False,0.0,0.0,0.0,0.0,0.0,269,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,F/761/S,30.0,False,True,0.0,0.0,0.0,0.0,0.0,761,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/761/S,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,761,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,E/269/S,26.0,False,False,0.0,0.0,0.0,0.0,0.0,269,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,F/761/S,23.0,False,False,931.0,0.0,134.0,0.0,421.0,761,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/762/S,20.0,False,False,709.5,1.0,0.0,20.0,42.0,762,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/245/P,59.0,False,True,258.0,377.0,5.0,0.0,0.0,245,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,B/126/P,37.0,False,False,6498.0,1470.0,0.0,416.0,4174.0,126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,F/832/P,32.0,False,False,1843.0,0.0,662.0,0.0,0.0,832,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/833/P,37.0,False,False,4.0,0.0,223.0,512.0,1.0,833,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,E/246/P,27.0,False,False,1.0,355.0,757.0,0.0,31.75,246,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,B/154/S,42.0,False,True,0.0,0.0,0.0,0.0,0.0,154,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,G/659/P,29.0,False,True,0.0,0.0,0.0,0.0,0.0,659,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,G/661/S,2.0,False,True,0.0,0.0,0.0,0.0,0.0,661,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/661/S,0.0,False,False,0.0,0.0,0.0,0.0,0.0,661,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/661/S,21.0,False,False,0.0,0.0,0.0,0.0,0.0,661,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
