CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
False,B/150/S,38.0,False,0.0,3060.0,0.0,4.0,2325.0,False,0,1,0,0,0,1,150,0,1,0,0,0,0,0,0,0,1
True,G/633/P,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,633,0,0,0,0,0,0,1,0,1,0
True,G/634/S,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,634,0,0,0,0,0,0,1,0,0,1
False,F/735/S,18.0,False,0.0,525.0,0.0,0.0,84.0,True,1,0,0,0,1,0,735,0,0,0,0,0,1,0,0,0,1
True,E/233/P,36.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,233,0,0,0,0,1,0,0,0,1,0
False,E/233/P,5.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,233,0,0,0,0,1,0,0,0,1,0
True,G/635/P,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,635,0,0,0,0,0,0,1,0,1,0
True,G/636/S,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,636,0,0,0,0,0,0,1,0,0,1
True,E/234/P,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,234,0,0,0,0,1,0,0,0,1,0
False,G/636/P,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,636,0,0,0,0,0,0,1,0,1,0
True,G/636/P,1.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,636,0,0,0,0,0,0,1,0,1,0
False,G/636/P,6.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,636,0,0,0,0,0,0,1,0,1,0
False,F/804/P,56.0,False,967.0,0.0,0.0,3.0,0.0,False,1,0,0,0,0,1,804,0,0,0,0,0,1,0,0,1,0
True,G/636/P,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,636,0,0,0,0,0,0,1,0,1,0
False,G/637/S,65.0,False,0.0,0.0,0.0,0.0,909.0,False,1,0,0,0,0,1,637,0,0,0,0,0,0,1,0,0,1
True,G/639/S,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,639,0,0,0,0,0,0,1,0,0,1
True,C/141/S,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,141,0,0,1,0,0,0,0,0,0,1
False,E/260/S,20.0,False,9.0,0.0,1462.0,94.0,54.0,True,1,0,0,0,0,1,260,0,0,0,0,1,0,0,0,0,1
True,G/640/S,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,640,0,0,0,0,0,0,1,0,0,1
False,F/737/S,15.0,False,309.0,28.0,496.0,20.0,49.0,True,1,0,0,0,0,1,737,0,0,0,0,0,1,0,0,0,1
False,F/738/S,29.0,False,0.0,2.0,553.0,44.0,0.0,False,1,0,0,0,1,0,738,0,0,0,0,0,1,0,0,0,1
True,G/641/S,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,641,0,0,0,0,0,0,1,0,0,1
False,D/128/S,14.0,False,2.0,881.0,0.0,578.0,214.0,False,0,1,0,0,0,1,128,0,0,0,1,0,0,0,0,0,1
True,D/128/S,55.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,128,0,0,0,1,0,0,0,0,0,1
False,B/124/P,30.0,False,0.0,690.0,0.0,49.0,2264.0,False,0,1,0,0,0,1,124,0,1,0,0,0,0,0,0,1,0
False,E/262/S,26.0,False,35.0,42.0,711.0,0.0,0.0,True,1,0,0,0,0,1,262,0,0,0,0,1,0,0,0,0,1
True,G/641/P,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,641,0,0,0,0,0,0,1,0,1,0
False,F/808/P,18.0,False,95.0,0.0,0.0,13.0,622.0,False,1,0,0,0,0,1,808,0,0,0,0,0,1,0,0,1,0
True,G/642/P,9.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,642,0,0,0,0,0,0,1,0,1,0
True,G/642/P,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,642,0,0,0,0,0,0,1,0,1,0
False,E/263/S,19.0,False,0.0,47.0,0.0,263.0,384.0,True,1,0,0,1,0,0,263,0,0,0,0,1,0,0,0,0,1
False,C/142/S,38.0,False,55.0,1258.0,0.0,650.0,10786.0,False,0,1,0,1,0,0,142,0,0,1,0,0,0,0,0,0,1
False,C/142/S,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,True,0,1,0,1,0,0,142,0,0,1,0,0,0,0,0,0,1
True,E/264/S,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,264,0,0,0,0,1,0,0,0,0,1
False,F/740/S,29.0,False,0.0,0.0,0.0,1819.0,1.0,False,1,0,0,1,0,0,740,0,0,0,0,0,1,0,0,0,1
False,F/811/P,42.0,False,0.0,218.0,0.0,481.0,2.0,False,1,0,0,1,0,0,811,0,0,0,0,0,1,0,0,1,0
False,E/265/S,18.0,False,659.0,0.0,2316.0,0.0,23.0,True,0,0,1,0,0,1,265,0,0,0,0,1,0,0,0,0,1
False,D/129/S,34.0,False,2.0,0.0,805.0,29.0,0.0,True,0,0,1,1,0,0,129,0,0,0,1,0,0,0,0,0,1
True,G/642/S,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,642,0,0,0,0,0,0,1,0,0,1
True,G/643/S,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,643,0,0,0,0,0,0,1,0,0,1
False,G/644/S,24.0,False,3537.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,644,0,0,0,0,0,0,1,0,0,1
False,F/742/S,24.0,False,45.0,588.0,5.0,7.0,0.0,True,1,0,0,0,0,1,742,0,0,0,0,0,1,0,0,0,1
True,F/743/S,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,743,0,0,0,0,0,1,0,0,0,1
True,F/743/S,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,743,0,0,0,0,0,1,0,0,0,1
False,E/237/P,37.0,False,772.0,0.0,840.0,1.0,5.0,False,1,0,0,0,0,1,237,0,0,0,0,1,0,0,0,1,0
False,D/132/P,60.0,True,2739.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,132,0,0,0,1,0,0,0,0,1,0
True,G/643/P,55.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,643,0,0,0,0,0,0,1,0,1,0
True,G/645/S,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,645,0,0,0,0,0,0,1,0,0,1
False,F/745/S,28.0,False,629.0,0.0,659.0,607.0,0.0,False,0,0,1,0,0,1,745,0,0,0,0,0,1,0,0,0,1
True,G/644/P,28.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,644,0,0,0,0,0,0,1,0,1,0
False,F/812/P,37.0,False,14.0,0.0,91.0,1203.0,0.0,False,0,0,1,0,0,1,812,0,0,0,0,0,1,0,0,1,0
False,F/814/P,18.0,False,325.0,0.0,477.0,50.0,5.0,False,1,0,0,0,0,1,814,0,0,0,0,0,1,0,0,1,0
False,E/238/P,14.0,False,781.0,0.0,1.0,4.0,1.0,False,1,0,0,0,0,1,238,0,0,0,0,1,0,0,0,1,0
False,C/143/S,29.0,False,3478.0,11153.0,15.0,203.0,15.0,True,0,1,0,0,0,1,143,0,0,1,0,0,0,0,0,0,1
False,F/746/S,51.0,False,0.0,0.0,0.0,544.0,12.0,False,1,0,0,0,0,1,746,0,0,0,0,0,1,0,0,0,1
True,G/647/S,45.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,647,0,0,0,0,0,0,1,0,0,1
True,G/648/S,45.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,648,0,0,0,0,0,0,1,0,0,1
False,F/747/S,41.0,False,1144.0,12.0,14.0,22.0,0.0,False,0,0,1,0,0,1,747,0,0,0,0,0,1,0,0,0,1
False,G/646/P,21.0,False,0.0,80.0,255.0,0.0,5190.0,False,1,0,0,0,0,1,646,0,0,0,0,0,0,1,0,1,0
False,F/817/P,28.0,False,653.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,1,817,0,0,0,0,0,1,0,0,1,0
True,G/646/P,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,646,0,0,0,0,0,0,1,0,1,0
False,F/748/S,46.0,False,0.0,0.0,0.0,0.0,880.0,False,1,0,0,0,0,1,748,0,0,0,0,0,1,0,0,0,1
True,F/749/S,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,749,0,0,0,0,0,1,0,0,0,1
False,E/239/P,55.0,False,0.0,1203.0,0.0,0.0,446.0,False,1,0,0,0,1,0,239,0,0,0,0,1,0,0,0,1,0
True,G/650/S,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,650,0,0,0,0,0,0,1,0,0,1
False,F/818/P,49.0,False,324.0,275.0,0.0,0.0,0.0,False,1,0,0,0,0,1,818,0,0,0,0,0,1,0,0,1,0
False,G/649/P,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,649,0,0,0,0,0,0,1,0,1,0
True,G/650/P,17.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,650,0,0,0,0,0,0,1,0,1,0
False,F/751/S,23.0,False,355.0,0.0,764.0,0.0,0.0,True,0,0,1,0,0,1,751,0,0,0,0,0,1,0,0,0,1
False,G/651/P,44.0,False,39.0,821.0,0.0,7.0,41.0,False,1,0,0,0,0,1,651,0,0,0,0,0,0,1,0,1,0
False,F/752/S,19.0,False,0.0,0.0,5.0,756.0,0.0,True,1,0,0,0,0,1,752,0,0,0,0,0,1,0,0,0,1
True,G/652/S,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,652,0,0,0,0,0,0,1,0,0,1
False,E/241/P,19.0,False,46.0,0.0,675.0,0.0,0.0,True,1,0,0,0,0,1,241,0,0,0,0,1,0,0,0,1,0
True,G/653/P,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,653,0,0,0,0,0,0,1,0,1,0
False,G/654/P,50.0,False,667.0,0.0,0.0,11.0,170.0,False,1,0,0,0,0,1,654,0,0,0,0,0,0,1,0,1,0
False,F/755/S,54.0,False,1217.0,0.0,1.0,4.0,0.0,False,0,0,1,0,0,1,755,0,0,0,0,0,1,0,0,0,1
False,F/755/S,43.0,False,1448.0,0.0,150.0,0.0,0.0,False,0,0,1,0,0,1,755,0,0,0,0,0,1,0,0,0,1
False,F/822/P,17.0,False,103.0,2183.0,0.0,16.0,0.0,True,1,0,0,0,0,1,822,0,0,0,0,0,1,0,0,1,0
False,D/134/P,26.0,False,1632.0,0.0,80.0,7.0,0.0,False,0,0,1,0,0,1,134,0,0,0,1,0,0,0,0,1,0
False,F/823/P,44.0,False,1258.0,3.0,0.0,1.0,0.0,False,1,0,0,0,0,1,823,0,0,0,0,0,1,0,0,1,0
False,F/756/S,51.0,False,0.0,0.0,10.0,1098.0,0.0,False,1,0,0,0,1,0,756,0,0,0,0,0,1,0,0,0,1
True,B/152/S,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,152,0,1,0,0,0,0,0,0,0,1
False,G/655/P,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,655,0,0,0,0,0,0,1,0,1,0
False,F/825/P,40.0,False,0.0,0.0,310.0,1.0,421.0,False,1,0,0,0,1,0,825,0,0,0,0,0,1,0,0,1,0
False,G/655/P,27.0,False,0.0,0.0,2.0,0.0,808.0,False,1,0,0,1,0,0,655,0,0,0,0,0,0,1,0,1,0
False,G/655/P,8.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,655,0,0,0,0,0,0,1,0,1,0
False,G/655/P,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,655,0,0,0,0,0,0,1,0,1,0
False,G/655/P,11.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,655,0,0,0,0,0,0,1,0,1,0
False,F/826/P,24.0,False,16.0,0.0,1136.0,0.0,40.0,True,1,0,0,0,1,0,826,0,0,0,0,0,1,0,0,1,0
False,G/657/S,25.0,False,0.0,83.0,0.0,439.0,0.0,False,1,0,0,1,0,0,657,0,0,0,0,0,0,1,0,0,1
False,C/129/P,28.0,False,89.0,4826.0,0.0,2.0,1598.0,True,0,1,0,1,0,0,129,0,0,1,0,0,0,0,0,1,0
False,G/656/P,25.0,False,0.0,1017.0,0.0,0.0,0.0,False,1,0,0,0,0,1,656,0,0,0,0,0,0,1,0,1,0
True,G/658/S,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,658,0,0,0,0,0,0,1,0,0,1
False,F/757/S,25.0,False,20.0,0.0,424.0,0.0,359.0,False,1,0,0,0,0,1,757,0,0,0,0,0,1,0,0,0,1
True,G/658/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,658,0,0,0,0,0,0,1,0,0,1
False,F/758/S,58.0,False,0.0,0.0,970.0,0.0,0.0,True,1,0,0,0,0,1,758,0,0,0,0,0,1,0,0,0,1
True,G/659/S,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,659,0,0,0,0,0,0,1,0,0,1
True,G/659/S,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,659,0,0,0,0,0,0,1,0,0,1
True,G/659/S,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,659,0,0,0,0,0,0,1,0,0,1
False,G/659/S,5.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,659,0,0,0,0,0,0,1,0,0,1
True,E/242/P,46.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,242,0,0,0,0,1,0,0,0,1,0
False,F/827/P,22.0,False,1417.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,827,0,0,0,0,0,1,0,0,1,0
False,G/657/P,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,657,0,0,0,0,0,0,1,0,1,0
False,G/657/P,17.0,False,3.0,83.0,927.0,0.0,1.0,True,1,0,0,0,0,1,657,0,0,0,0,0,0,1,0,1,0
False,G/657/P,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,657,0,0,0,0,0,0,1,0,1,0
True,G/657/P,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,657,0,0,0,0,0,0,1,0,1,0
False,F/829/P,16.0,False,4.0,0.0,2278.0,2.0,0.0,True,1,0,0,0,1,0,829,0,0,0,0,0,1,0,0,1,0
True,G/657/P,8.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,657,0,0,0,0,0,0,1,0,1,0
True,G/660/S,2.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,660,0,0,0,0,0,0,1,0,0,1
False,F/759/S,59.0,False,400.0,0.0,126.0,0.0,158.0,True,1,0,0,0,1,0,759,0,0,0,0,0,1,0,0,0,1
True,F/760/S,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,760,0,0,0,0,0,1,0,0,0,1
True,G/658/P,38.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,658,0,0,0,0,0,0,1,0,1,0
False,E/243/P,14.0,False,460.0,0.0,0.0,315.0,172.0,False,0,0,1,0,0,1,243,0,0,0,0,1,0,0,0,1,0
False,B/125/P,42.0,False,0.0,456.0,1.0,1193.0,3039.0,False,0,1,0,0,0,1,125,0,1,0,0,0,0,0,0,1,0
False,B/125/P,28.0,False,0.0,3238.0,0.0,750.0,2368.0,False,0,1,0,1,0,0,125,0,1,0,0,0,0,0,0,1,0
False,E/268/S,34.0,False,309.0,542.0,0.0,0.0,55.0,False,1,0,0,1,0,0,268,0,0,0,0,1,0,0,0,0,1
True,F/761/S,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,761,0,0,0,0,0,1,0,0,0,1
True,E/269/S,26.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,269,0,0,0,0,1,0,0,0,0,1
False,F/761/S,23.0,False,931.0,0.0,134.0,0.0,421.0,False,0,0,1,0,0,1,761,0,0,0,0,0,1,0,0,0,1
False,E/245/P,59.0,False,258.0,377.0,5.0,0.0,0.0,True,1,0,0,1,0,0,245,0,0,0,0,1,0,0,0,1,0
False,B/126/P,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,False,0,1,0,1,0,0,126,0,1,0,0,0,0,0,0,1,0
False,F/832/P,32.0,False,1843.0,0.0,662.0,0.0,0.0,False,0,0,1,0,0,1,832,0,0,0,0,0,1,0,0,1,0
False,F/833/P,37.0,False,4.0,0.0,223.0,512.0,1.0,False,1,0,0,0,1,0,833,0,0,0,0,0,1,0,0,1,0
True,B/154/S,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,154,0,1,0,0,0,0,0,0,0,1
True,G/659/P,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,659,0,0,0,0,0,0,1,0,1,0
False,G/661/S,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,661,0,0,0,0,0,0,1,0,0,1
True,G/661/S,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,661,0,0,0,0,0,0,1,0,0,1
False,G/661/S,8.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,661,0,0,0,0,0,0,1,0,0,1
True,C/131/P,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,131,0,0,1,0,0,0,0,0,1,0
False,C/144/S,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,True,0,1,0,1,0,0,144,0,0,1,0,0,0,0,0,0,1
True,E/247/P,38.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,247,0,0,0,0,1,0,0,0,1,0
True,G/662/P,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,662,0,0,0,0,0,0,1,0,1,0
False,G/662/S,22.0,False,7.0,61.0,110.0,708.0,0.0,False,1,0,0,0,0,1,662,0,0,0,0,0,0,1,0,0,1
True,G/663/S,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,663,0,0,0,0,0,0,1,0,0,1
True,G/664/S,24.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,664,0,0,0,0,0,0,1,0,0,1
False,F/764/S,24.0,False,714.0,0.0,4.0,49.0,11.0,False,1,0,0,0,0,1,764,0,0,0,0,0,1,0,0,0,1
True,A/46/S,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,46,1,0,0,0,0,0,0,0,0,1
False,F/765/S,32.0,False,536.0,0.0,736.0,118.0,0.0,False,0,0,1,0,0,1,765,0,0,0,0,0,1,0,0,0,1
True,F/765/S,10.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,765,0,0,0,0,0,1,0,0,0,1
False,D/135/P,49.0,False,1417.0,0.0,531.0,1348.0,192.0,False,0,0,1,0,0,1,135,0,0,0,1,0,0,0,0,1,0
True,G/664/P,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,664,0,0,0,0,0,0,1,0,1,0
True,G/666/S,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,666,0,0,0,0,0,0,1,0,0,1
True,A/47/S,25.0,False,0.0,0.0,0.0,0.0,0.0,False,0,1,0,1,0,0,47,1,0,0,0,0,0,0,0,0,1
False,A/35/P,36.0,False,0.0,1302.0,0.0,2067.0,10173.0,False,0,1,0,1,0,0,35,1,0,0,0,0,0,0,0,1,0
True,G/668/S,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,668,0,0,0,0,0,0,1,0,0,1
False,F/836/P,21.0,False,3.0,34.0,600.0,0.0,8.0,False,1,0,0,0,0,1,836,0,0,0,0,0,1,0,0,1,0
False,G/669/S,36.0,False,437.0,442.0,0.0,2.0,1.0,False,1,0,0,0,0,1,669,0,0,0,0,0,0,1,0,0,1
False,F/838/P,54.0,False,880.0,2.0,531.0,2.0,0.0,False,1,0,0,0,0,1,838,0,0,0,0,0,1,0,0,1,0
False,D/130/S,30.0,False,1851.0,0.0,378.0,0.0,155.0,False,0,0,1,0,0,1,130,0,0,0,1,0,0,0,0,0,1
True,F/766/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,766,0,0,0,0,0,1,0,0,0,1
True,G/670/S,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,670,0,0,0,0,0,0,1,0,0,1
False,G/665/P,25.0,False,1339.0,1.0,360.0,0.0,0.0,False,1,0,0,0,0,1,665,0,0,0,0,0,0,1,0,1,0
True,B/155/S,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,155,0,1,0,0,0,0,0,0,0,1
False,F/768/S,24.0,False,0.0,0.0,2433.0,0.0,53.0,True,1,0,0,1,0,0,768,0,0,0,0,0,1,0,0,0,1
False,C/145/S,38.0,False,1901.0,1276.0,0.0,7561.0,12.0,False,0,1,0,0,0,1,145,0,0,1,0,0,0,0,0,0,1
False,E/250/P,23.0,False,1616.0,0.0,1.0,0.0,2.0,False,1,0,0,0,0,1,250,0,0,0,0,1,0,0,0,1,0
False,F/771/S,55.0,False,1680.0,0.0,1.0,0.0,6.0,False,0,0,1,1,0,0,771,0,0,0,0,0,1,0,0,0,1
False,F/839/P,20.0,False,719.0,0.0,10.0,0.0,0.0,False,1,0,0,1,0,0,839,0,0,0,0,0,1,0,0,1,0
False,G/668/P,50.0,False,451.0,132.0,195.0,31.0,0.0,False,1,0,0,1,0,0,668,0,0,0,0,0,0,1,0,1,0
False,E/252/P,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,252,0,0,0,0,1,0,0,0,1,0
False,C/146/S,21.0,False,0.0,6190.0,1828.0,7.0,35.0,True,0,1,0,0,0,1,146,0,0,1,0,0,0,0,0,0,1
False,D/132/S,26.0,False,0.0,1549.0,0.0,0.0,766.0,True,0,1,0,0,0,1,132,0,0,0,1,0,0,0,0,0,1
False,A/48/S,36.0,False,0.0,2177.0,0.0,1097.0,144.0,True,0,1,0,0,0,1,48,1,0,0,0,0,0,0,0,0,1
False,D/133/S,46.0,False,227.0,0.0,1546.0,3.0,2.0,True,0,0,1,0,0,1,133,0,0,0,1,0,0,0,0,0,1
False,F/772/S,26.0,False,0.0,586.0,1.0,0.0,58.0,True,1,0,0,0,0,1,772,0,0,0,0,0,1,0,0,0,1
False,F/841/P,24.0,False,0.0,20.0,0.0,14.0,659.0,False,1,0,0,0,0,1,841,0,0,0,0,0,1,0,0,1,0
False,G/671/P,14.0,False,834.0,1080.0,3.0,183.0,208.0,False,1,0,0,1,0,0,671,0,0,0,0,0,0,1,0,1,0
False,F/842/P,46.0,False,949.0,0.0,128.0,3.0,41.0,True,0,0,1,0,0,1,842,0,0,0,0,0,1,0,0,1,0
False,E/253/P,15.0,False,0.0,840.0,123.0,0.0,20.0,False,1,0,0,0,0,1,253,0,0,0,0,1,0,0,0,1,0
True,G/672/P,30.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,672,0,0,0,0,0,0,1,0,1,0
False,F/773/S,38.0,False,1100.0,43.0,163.0,3.0,0.0,False,0,0,1,0,0,1,773,0,0,0,0,0,1,0,0,0,1
True,B/128/P,48.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,128,0,1,0,0,0,0,0,0,1,0
True,G/674/P,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,674,0,0,0,0,0,0,1,0,1,0
False,G/675/P,41.0,False,1025.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,675,0,0,0,0,0,0,1,0,1,0
False,G/675/S,43.0,False,0.0,831.0,78.0,0.0,0.0,True,1,0,0,0,0,1,675,0,0,0,0,0,0,1,0,0,1
False,G/676/S,23.0,False,0.0,0.0,489.0,5.0,276.0,False,1,0,0,0,0,1,676,0,0,0,0,0,0,1,0,0,1
True,B/158/S,48.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,158,0,1,0,0,0,0,0,0,0,1
False,E/255/P,25.0,False,0.0,38.0,0.0,847.0,112.0,False,1,0,0,0,0,1,255,0,0,0,0,1,0,0,0,1,0
True,G/678/S,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,678,0,0,0,0,0,0,1,0,0,1
True,B/129/P,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,129,0,1,0,0,0,0,0,0,1,0
False,B/129/P,45.0,False,0.0,2524.0,0.0,166.0,1.0,True,0,1,0,0,0,1,129,0,1,0,0,0,0,0,0,1,0
True,E/270/S,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,270,0,0,0,0,1,0,0,0,0,1
True,G/679/S,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,679,0,0,0,0,0,0,1,0,0,1
False,F/774/S,21.0,False,40.0,0.0,736.0,0.0,0.0,True,1,0,0,0,0,1,774,0,0,0,0,0,1,0,0,0,1
False,F/846/P,54.0,True,111.0,0.0,1144.0,8.0,23.0,False,0,0,1,0,0,1,846,0,0,0,0,0,1,0,0,1,0
False,F/846/P,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,846,0,0,0,0,0,1,0,0,1,0
False,F/847/P,23.0,False,15.0,1.0,777.0,3.0,3.0,False,1,0,0,0,0,1,847,0,0,0,0,0,1,0,0,1,0
True,G/678/P,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,678,0,0,0,0,0,0,1,0,1,0
False,F/777/S,58.0,False,850.0,0.0,22.0,1493.0,0.0,False,0,0,1,0,0,1,777,0,0,0,0,0,1,0,0,0,1
False,F/778/S,39.0,False,664.0,0.0,0.0,40.0,0.0,False,1,0,0,1,0,0,778,0,0,0,0,0,1,0,0,0,1
False,F/851/P,23.0,False,40.0,15.0,30.0,0.0,637.0,False,1,0,0,0,1,0,851,0,0,0,0,0,1,0,0,1,0
False,G/679/P,11.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,679,0,0,0,0,0,0,1,0,1,0
True,E/258/P,29.0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,258,0,0,0,0,1,0,0,0,1,0
False,E/259/P,36.0,False,19.0,476.0,0.0,5.0,290.0,False,1,0,0,0,0,1,259,0,0,0,0,1,0,0,0,1,0
False,F/852/P,13.0,False,16.0,0.0,87.0,544.0,0.0,False,1,0,0,0,1,0,852,0,0,0,0,0,1,0,0,1,0
True,C/149/S,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,149,0,0,1,0,0,0,0,0,0,1
